,period,region,contract,customers(household),usage(kWh),rate(Won),avg_rate(Won/kWh),export_volume,export_value,import_volume,import_value,trade_balance,mean_temp(℃),avg_max_temp(℃),avg_min_temp(℃),precipitation(mm)
16993,2014-12-01,Gyeongnam,educational,1593,42795621,4894811105,114.4,40121,4970322,57452,2535530,2434791,1.3,6.8,-3.4,192.4
16994,2014-12-01,Gyeongnam,agricultural,169033,223358105,10791682551,48.3,40121,4970322,57452,2535530,2434791,1.3,6.8,-3.4,192.4
16995,2014-12-01,Gyeongnam,industrial,35811,1752952874,2.18E+11,124.3,40121,4970322,57452,2535530,2434791,1.3,6.8,-3.4,192.4
16996,2014-12-01,Gyeongnam,midnight,97646,147735203,11158868945,75.5,40121,4970322,57452,2535530,2434791,1.3,6.8,-3.4,192.4
16997,2014-12-01,Gyeongnam,general,210972,503479273,69954890894,138.9,40121,4970322,57452,2535530,2434791,1.3,6.8,-3.4,192.4
16998,2014-12-01,Gyeongnam,residential,1087121,358648687,45101179569,125.8,40121,4970322,57452,2535530,2434791,1.3,6.8,-3.4,192.4
16999,2014-12-01,Gyeongnam,total,1744017,3053736792,3.62E+11,118.7,40121,4970322,57452,2535530,2434791,1.3,6.8,-3.4,192.4
17000,2014-12-01,Gyeongbuk,street lights,158639,25097715,2605776452,103.8,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17001,2014-12-01,Gyeongbuk,educational,1464,62110770,6567232109,105.7,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17002,2014-12-01,Gyeongbuk,agricultural,288650,140478683,6974472367,49.6,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17003,2014-12-01,Gyeongbuk,industrial,29902,2850610744,3.24E+11,113.7,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17004,2014-12-01,Gyeongbuk,midnight,82740,177157293,13317065834,75.2,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17005,2014-12-01,Gyeongbuk,general,203086,443457795,60475230787,136.4,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17006,2014-12-01,Gyeongbuk,residential,1062364,283481035,34495047033,121.7,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17007,2014-12-01,Gyeongbuk,total,1826845,3982394035,4.49E+11,112.7,48933,4127333,38649,1163375,2963958,-1,4.1,-5.6,252.9
17008,2014-12-01,Gwangju,street lights,36494,7143958,768564568,107.6,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17009,2014-12-01,Gwangju,educational,594,28553669,3142991526,110.1,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17010,2014-12-01,Gwangju,agricultural,9839,8067830,383380305,47.5,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17011,2014-12-01,Gwangju,industrial,5738,270528520,33382251768,123.4,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17012,2014-12-01,Gwangju,midnight,8025,17080549,1269903872,74.3,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17013,2014-12-01,Gwangju,general,85672,232430297,31645984481,136.2,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17014,2014-12-01,Gwangju,residential,370277,162587106,20056308062,123.4,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17015,2014-12-01,Gwangju,total,516639,726391929,90649384582,124.8,11194,1547097,23290,479035,1068062,1.2,5.6,-2.4,47.5
17016,2014-12-01,Daegu,street lights,36318,11820551,1230585434,104.1,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17017,2014-12-01,Daegu,educational,783,34166350,3742116883,109.5,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17018,2014-12-01,Daegu,agricultural,11481,6150468,306370772,49.8,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17019,2014-12-01,Daegu,industrial,20081,591017973,71677150156,121.3,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17020,2014-12-01,Daegu,midnight,22733,37519089,2836974676,75.6,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17021,2014-12-01,Daegu,general,145050,371586434,50657688523,136.3,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17022,2014-12-01,Daegu,residential,633899,269814667,33896179253,125.6,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17023,2014-12-01,Daegu,total,870345,1322075532,1.64E+11,124.3,17503,734322,37898,292460,441862,1.2,5.8,-2.8,5.5
17024,2014-12-01,Daejeon,street lights,14854,7169326,765043830,106.7,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17025,2014-12-01,Daejeon,educational,605,36963059,3933151963,106.4,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17026,2014-12-01,Daejeon,agricultural,6035,2647371,135456476,51.2,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17027,2014-12-01,Daejeon,industrial,5166,281519394,33342736994,118.4,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17028,2014-12-01,Daejeon,midnight,19145,36087397,2721940163,75.4,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17029,2014-12-01,Daejeon,general,75837,279737419,37806293294,135.1,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17030,2014-12-01,Daejeon,residential,400689,165905800,20124243533,121.3,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17031,2014-12-01,Daejeon,total,522331,810029766,98828866253,122,7654,394193,27195,357969,36223,-1.3,3.4,-5.5,36.5
17032,2014-12-01,Busan,street lights,76743,16558520,1733751825,104.7,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17033,2014-12-01,Busan,educational,1149,45453908,5101707934,112.2,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17034,2014-12-01,Busan,agricultural,9625,9843483,494729209,50.3,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17035,2014-12-01,Busan,industrial,24455,707283887,89558687392,126.6,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17036,2014-12-01,Busan,midnight,25444,47936200,3648576296,76.1,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17037,2014-12-01,Busan,general,181920,518609737,71789497766,138.4,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17038,2014-12-01,Busan,residential,933401,384652594,49351597333,128.3,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17039,2014-12-01,Busan,total,1252737,1730338329,2.22E+11,128.1,37017,1476271,75129,1264633,211638,3.5,8.2,-0.5,21.3
17040,2014-12-01,Seoul,street lights,176736,35039998,3580764958,102.2,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17041,2014-12-01,Seoul,educational,2662,170572934,18346670938,107.6,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17042,2014-12-01,Seoul,agricultural,1902,1365172,66733968,48.9,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17043,2014-12-01,Seoul,industrial,45926,432053994,53501308097,123.8,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17044,2014-12-01,Seoul,midnight,18719,30797518,2574349725,83.6,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17045,2014-12-01,Seoul,general,531120,2148281075,2.90E+11,135.2,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17046,2014-12-01,Seoul,residential,2664158,1123393152,1.48E+11,131.5,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17047,2014-12-01,Seoul,total,3441223,3941503843,5.16E+11,131,125551,5104916,579304,12162858,-7057942,-2.9,1.5,-6.7,17.9
17048,2014-12-01,Sejong,street lights,6792,2086650,220680613,105.8,2120,96177,3443,135034,-38857,,,,
17049,2014-12-01,Sejong,educational,67,5256371,546446553,104,2120,96177,3443,135034,-38857,,,,
17050,2014-12-01,Sejong,agricultural,8088,5264210,269119572,51.1,2120,96177,3443,135034,-38857,,,,
17051,2014-12-01,Sejong,industrial,1369,144351228,16988437480,117.7,2120,96177,3443,135034,-38857,,,,
17052,2014-12-01,Sejong,midnight,8209,14914488,1125511289,75.5,2120,96177,3443,135034,-38857,,,,
17053,2014-12-01,Sejong,general,9373,35733359,5029311975,140.7,2120,96177,3443,135034,-38857,,,,
17054,2014-12-01,Sejong,residential,46267,20510144,2590455484,126.3,2120,96177,3443,135034,-38857,,,,
17055,2014-12-01,Sejong,total,80165,228116450,26769962966,117.4,2120,96177,3443,135034,-38857,,,,
17056,2014-12-01,Ulsan,street lights,30073,5561820,573409872,103.1,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17057,2014-12-01,Ulsan,educational,419,15837322,1745582949,110.2,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17058,2014-12-01,Ulsan,agricultural,11002,6989200,352139577,50.4,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17059,2014-12-01,Ulsan,industrial,6020,2280289791,2.48E+11,108.9,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17060,2014-12-01,Ulsan,midnight,8349,19074846,1441114505,75.6,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17061,2014-12-01,Ulsan,general,68023,162304324,22986793111,141.6,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17062,2014-12-01,Ulsan,residential,303949,124375943,15731447537,126.5,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17063,2014-12-01,Ulsan,total,427835,2614433246,2.91E+11,111.4,21495,6882097,26615,5332533,1549564,2.6,7.5,-1.7,6.5
17064,2014-12-01,Incheon,street lights,51426,16076809,1729007216,107.5,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17065,2014-12-01,Incheon,educational,985,44577106,4823930646,108.2,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17066,2014-12-01,Incheon,agricultural,24449,12509487,539769805,43.1,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17067,2014-12-01,Incheon,industrial,18076,1162002827,1.39E+11,119.2,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17068,2014-12-01,Incheon,midnight,18445,40961545,3130508847,76.4,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17069,2014-12-01,Incheon,general,127505,446928722,60941361389,136.4,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17070,2014-12-01,Incheon,residential,695312,318234283,40536895670,127.4,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17071,2014-12-01,Incheon,total,936198,2041290779,2.50E+11,122.6,48367,2512105,69054,3445690,-933585,-2,1.7,-5.4,61.6
17072,2014-12-01,Jeonnam,street lights,135195,20207407,2095633437,103.7,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17073,2014-12-01,Jeonnam,educational,1315,29114351,3360322557,115.4,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17074,2014-12-01,Jeonnam,agricultural,263504,248959929,11705937497,47,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17075,2014-12-01,Jeonnam,industrial,18866,1900887068,2.06E+11,108.5,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17076,2014-12-01,Jeonnam,midnight,50214,88331242,6629721042,75.1,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17077,2014-12-01,Jeonnam,general,138163,285881106,39478040420,138.1,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17078,2014-12-01,Jeonnam,residential,701407,195477581,24405405045,124.9,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17079,2014-12-01,Jeonnam,total,1308664,2768858684,2.94E+11,106.2,16067,3086693,15591,2930824,155868,2.4,6.7,-1.6,501.4
17080,2014-12-01,Jeonbuk,street lights,118857,17157527,1722552212,100.4,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17081,2014-12-01,Jeonbuk,educational,1173,38974708,4274524823,109.7,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17082,2014-12-01,Jeonbuk,agricultural,165323,129433016,5835728894,45.1,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17083,2014-12-01,Jeonbuk,industrial,13522,1182120645,1.35E+11,114.1,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17084,2014-12-01,Jeonbuk,midnight,69806,131935337,9844136160,74.6,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17085,2014-12-01,Jeonbuk,general,131088,298409356,41124453591,137.8,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17086,2014-12-01,Jeonbuk,residential,609308,201078082,24906839147,123.9,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17087,2014-12-01,Jeonbuk,total,1109077,1999108671,2.23E+11,111.3,7222,813853,17634,372716,441137,-0.4,4.3,-4.6,570.1
17088,2014-12-01,Jeju,street lights,18528,4878015,484543431,99.3,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17089,2014-12-01,Jeju,educational,328,11078578,1246938333,112.6,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17090,2014-12-01,Jeju,agricultural,40646,105306512,4943194276,46.9,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17091,2014-12-01,Jeju,industrial,3116,42482881,5477776634,128.9,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17092,2014-12-01,Jeju,midnight,7700,15259498,1144411423,75,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17093,2014-12-01,Jeju,general,49672,129643924,18016874477,139,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17094,2014-12-01,Jeju,residential,219082,58875661,7621366520,129.4,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17095,2014-12-01,Jeju,total,339072,367525069,38935105094,105.9,711,12394,7577,33679,-21284,1.3,6.8,-3.4,192.4
17096,2014-12-01,Chungnam,street lights,121888,16234954,1654639629,101.9,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17097,2014-12-01,Chungnam,educational,1093,49163736,5300971283,107.8,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17098,2014-12-01,Chungnam,agricultural,163491,147104583,7217655775,49.1,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17099,2014-12-01,Chungnam,industrial,18968,3152811293,3.54E+11,112.2,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17100,2014-12-01,Chungnam,midnight,95021,213256471,16117411755,75.6,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17101,2014-12-01,Chungnam,general,149173,365887717,50417475863,137.8,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17102,2014-12-01,Chungnam,residential,693388,221050940,27698897099,125.3,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17103,2014-12-01,Chungnam,total,1243022,4165509694,4.62E+11,110.9,33429,5562523,30784,2694597,2867926,-1.4,3.2,-5.9,270.1
17104,2014-12-01,Chungbuk,street lights,86992,14655065,1463649177,99.9,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17105,2014-12-01,Chungbuk,educational,753,32276330,3504999555,108.6,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17106,2014-12-01,Chungbuk,agricultural,112363,56147733,2822318006,50.3,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17107,2014-12-01,Chungbuk,industrial,14815,1299888515,1.53E+11,117.7,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17108,2014-12-01,Chungbuk,midnight,93039,182375086,13619690408,74.7,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17109,2014-12-01,Chungbuk,general,109447,265125118,36646306289,138.2,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17110,2014-12-01,Chungbuk,residential,547031,171534031,21434740515,125,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17111,2014-12-01,Chungbuk,total,964440,2022001878,2.32E+11,115,19780,1380480,29900,486535,893945,-3.3,1.9,-8,132.1
17112,2015-01-01,Gangwon,street lights,97380,16996873,1799269879,105.9,2738,152283,12797,415247,-262964,-1.4,3.7,-6.3,211.5
17113,2015-01-01,Gangwon,educational,1046,36325776,3949978057,108.7,2738,152283,12797,415247,-262964,-1.4,3.7,-6.3,211.5
17114,2015-01-01,Gangwon,agricultural,81390,46499518,2303025754,49.5,2738,152283,12797,415247,-262964,-1.4,3.7,-6.3,211.5
17115,2015-01-01,Gangwon,industrial,12216,585592815,67086006515,114.6,2738,152283,12797,415247,-262964,-1.4,3.7,-6.3,211.5
